Trial_ID,Mu,Validation_Loss,Best_Validation_Loss
0.0,8.619242326211305,0.4664925873692305,
1.0,6.6877229322066505,0.4664925870790071,
2.0,16.190004308328753,0.4664925874521182,
3.0,14.568132258515066,0.4664925872395438,
4.0,11.005198744277637,0.4664925870991469,
1.0,,,0.4664925870790071
